Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-05-01,22.471851348876953,22.643976167719416,21.936351912478184,22.29972653003449,107811000
2000-05-02,21.3817195892334,22.490968011572875,21.266969752439657,22.280593310784354,97716200
2000-05-03,21.592105865478516,21.6686057976857,21.056606340028207,21.534730916323124,55354800
2000-05-04,21.553850173950195,21.8024748875805,21.209600570462083,21.515600218007073,43317200
2000-05-05,21.764219284057617,21.974593987154833,21.381719823880857,21.496469661933883,36402200
2000-05-08,21.362607955932617,21.84073257446289,21.324357986450195,21.706857681274414,36187600
2000-05-09,20.7506046295166,21.553853840981763,20.654979723389797,21.477353916080318,60778400
2000-05-10,20.253353118896484,20.769727561021323,20.119478263530784,20.73147760234541,67740000
2000-05-11,20.769731521606445,20.846231453546064,20.119482100119686,20.387231861908354,58390800
2000-05-12,21.056604385375977,21.34347910452279,20.88447955388789,20.94185449771725,37886000
2000-05-15,21.228727340698242,21.24785232028446,20.80797778980152,21.113977463180955,33899600
2000-05-16,21.266965866088867,21.61121531356153,21.13309108096061,21.286090835392905,48410600
2000-05-17,20.71234703063965,21.152221436645846,20.578472211420372,21.075721539949118,53242000
2000-05-18,20.253353118896484,20.827102499035195,20.1577282222067,20.827102499035195,53640400
2000-05-19,19.909095764160156,20.176845370978835,19.73697101691958,20.004720623738255,66578000
2000-05-22,19.641359329223633,19.96648406982422,19.105859756469727,19.928234100341797,69955000
2000-05-23,19.335351943969727,20.062101077373136,19.29710198958007,19.54572669311282,57963200
2000-05-24,20.062097549438477,20.36809713074545,19.277973622339356,19.316223570002727,85482400
2000-05-25,18.8189754486084,19.813474151177136,18.704225598312007,19.75609922602894,94348800
2000-05-26,18.799854278564453,19.163228878048407,18.47472963692092,18.991104067766535,55822000
2000-05-30,19.392724990844727,19.62222469487839,18.971975533449672,19.105850360802645,68536400
2000-05-31,19.144100189208984,19.493130986864394,18.991100387497024,19.4740060116504,54968200
2000-06-01,19.756107330322266,20.195981936902527,19.526607535584734,19.698732381637882,94507200
2000-06-02,20.29159927368164,20.42547410395098,19.889974782873615,20.195974394917823,80463200
2000-06-05,20.463729858398438,20.922729406624196,20.19598012193341,20.20076136722743,64400000
2000-06-06,21.305225372314453,21.381725283884702,20.750601013430146,20.865350880785517,99019000
2000-06-07,21.57297706604004,21.649476984713942,20.54022816394238,21.190477472670537,76310600
2000-06-08,21.056604385375977,22.070228393028046,20.88447955388789,21.89810356153996,94765600
2000-06-09,21.056604385375977,21.324354123246334,20.903604535164344,21.305229141969882,35710200
2000-06-12,20.463729858398438,21.113979218384927,20.31073000898985,21.113979218384927,49260600
2000-06-13,20.769731521606445,20.807981487576257,20.234231998029117,20.425481827878162,44289200
2000-06-14,21.57297706604004,21.725976903387842,21.266977391344437,21.362602289686812,79992400
2000-06-15,22.14672088623047,22.242345760523346,21.611221590190354,21.66859651476608,65592600
2000-06-16,22.204099655151367,22.376224458679673,21.87897502626457,22.22322463332118,68710600
2000-06-19,22.548364639282227,22.586614621706794,22.031989876550572,22.204114797461123,46604800
2000-06-20,22.930849075317383,23.026473967207778,22.56747448613387,22.60572444289003,62275000
2000-06-21,24.690349578857422,25.149349106272275,23.54285076032028,23.561975740629236,160399600
2000-06-22,24.441720962524414,25.091970190009416,24.26959616701368,24.90072041721971,87315200
2000-06-23,23.7723388671875,24.49908776256411,23.561964186946902,24.46083782070218,49811600
2000-06-26,24.32696533203125,24.518215059484326,23.714966204181408,23.714966204181408,48287000
2000-06-27,24.116594314575195,24.51821880355702,23.98271948491459,24.250469144235804,31071200
2000-06-28,24.15485382080078,24.499103518959465,24.059228904645593,24.173978804031822,37459200
2000-06-29,23.61935043334961,24.15484987637292,23.58110047313366,23.94447509518519,38449000
2000-06-30,24.47996711730957,24.47996711730957,23.466343478858473,23.58109332472086,52356400
2000-07-03,24.47996711730957,24.499092091619968,24.28871737420559,24.38434224575758,15734800
2000-07-05,24.020977020263672,24.441726617752366,23.944477093447546,24.441726617752366,34824400
2000-07-06,24.766845703125,24.996345431648166,24.02097158542471,24.135721449686294,47873200
2000-07-07,25.09196662902832,25.359716272935636,24.652092214037733,24.867248177891824,54153200
2000-07-10,24.307851791381836,24.881601243578103,24.28872680964196,24.690351426179348,52689800
2000-07-11,24.21222496032715,24.632974525198556,24.020975158112876,24.116600059220012,37164800
2000-07-12,24.575597763061523,24.785972529904853,23.61934882286458,23.94447346253154,58370200
2000-07-13,24.460844039916992,24.479969015710516,23.676720032382512,24.116594475633562,80843200
2000-07-14,24.15485382080078,24.403478602804274,24.00185395495248,24.326978669880123,51180600
2000-07-17,23.92534637451172,24.34609587110585,23.714971626214655,23.944471351629634,53992800
2000-07-18,24.020977020263672,24.326976727528177,23.695852331295136,23.75322727640723,70617200
2000-07-19,22.3762264251709,23.714975014711037,22.28060152591803,23.27510047814785,139924600
2000-07-20,22.892608642578125,23.026483546920687,22.37623401154253,22.471858943215786,54690600
2000-07-21,22.127607345581055,22.949981689453125,21.993732452392578,22.87348175048828,56100600
2000-07-24,21.592105865478516,22.070230441773433,21.419981018012344,22.051105458721636,56165600
2000-07-25,21.11397933959961,21.725978740747426,20.92272952674092,21.66860379688982,64188600
2000-07-26,20.7506046295166,21.26697912260135,20.578479798488353,21.13310425402382,85404600
2000-07-27,21.228727340698242,21.458227095732816,20.654977953111803,20.76972783062909,74337600
2000-07-28,21.324350357055664,21.974599605611623,21.305225379156962,21.706849915029757,75645600
2000-07-31,21.362607955932617,21.764232635498047,21.19048309326172,21.477357864379883,70283800
2000-08-01,21.018356323242188,21.439105949367143,20.865356459196747,21.400855983355783,47163600
2000-08-02,21.228727340698242,21.55385199366389,20.96097762649124,20.980102606077452,48269200
2000-08-03,21.496469497680664,21.534719443406075,20.846220420348686,20.865345393211392,54543400
2000-08-04,21.152225494384766,21.381725228501058,20.8653508267394,21.247850383599886,38107400
2000-08-07,21.41996955871582,21.764219069480895,21.343469667434693,21.477344477176665,52741800
2000-08-08,22.68222999572754,22.854354843924458,21.41998110895012,21.43910609208311,138038800
2000-08-09,22.720481872558594,22.911731719970703,22.376232147216797,22.567481994628906,63945600
2000-08-10,22.223228454589844,22.663103028131637,21.955478714173097,22.586603102298284,48986000
2000-08-11,22.165855407714844,22.24235534009695,21.917230627473003,22.165855407714844,35629600
2000-08-14,22.08934211730957,22.452716576382198,21.840717487417773,22.127592060369846,53427000
2000-08-15,21.917219161987305,22.33796856998357,21.878969215805824,22.03196900053174,40714200
2000-08-16,21.725971221923828,22.108470715267558,21.592096399253524,21.99372086726444,44976200
2000-08-17,21.89810562133789,22.03198050286572,21.59210589213142,21.76423073981006,36112800
2000-08-18,21.725971221923828,21.859846044594132,21.419971627248845,21.7642211712582,54438800
2000-08-21,21.611221313476562,21.66859623731765,21.439096541953298,21.63034628809026,34119600
2000-08-22,21.802474975585938,22.16584955851237,21.486912837781404,21.66860012924462,54428200
2000-08-23,21.649473190307617,21.764223048206777,21.53472333240846,21.668598166624143,36726800
2000-08-24,21.764219284057617,21.783344257066453,21.400844796889693,21.611219499986912,42405400
2000-08-25,21.611221313476562,21.936345881909396,21.592096338862866,21.63034628809026,52729400
2000-08-28,21.82159423828125,22.07021888779716,21.45821975052722,21.477344723566908,56421600
2000-08-29,21.706844329833984,22.261468546190976,21.687719356856157,21.783344221745292,59400200
2000-08-30,21.41996955871582,21.70684415102005,21.32434469461441,21.630344259738923,53498800
2000-08-31,21.362607955932617,22.031982421875,21.324357986450195,21.687732696533203,72575400
2000-09-01,21.47735595703125,21.61123083833064,21.324356092689086,21.419981007902937,37629800
2000-09-05,21.458223342895508,21.630348129068466,21.362598461688307,21.419973390412625,50755200
2000-09-06,21.247859954833984,21.63035968399391,21.20960998191799,21.439109819413947,62960800
2000-09-07,21.43910026550293,22.051099559433432,21.247850486149648,21.419975287567603,111711200
2000-09-08,21.209592819213867,21.68771709376783,21.17134287724955,21.534717325910563,56709600
2000-09-11,21.056604385375977,21.324354123246334,20.827104610058527,21.15222929175825,48495200
2000-09-12,20.846221923828125,21.209596434426963,20.693222129891772,21.037471666248567,46781200
2000-09-13,20.884479522705078,21.037479372688267,20.559354841490805,20.674104728978197,40744800
2000-09-14,20.138601303100586,21.037475245404224,20.100351348108944,21.0183502679084,78503000
2000-09-15,19.641359329223633,20.081233978271484,19.37360954284668,20.02385902404785,99915200
2000-09-18,19.277982711791992,19.77523226586599,19.02935793475499,19.66048236877199,69037800
2000-09-19,19.889982223510742,20.119482018397402,19.39273266792297,19.46923259955186,79311200
2000-09-20,19.660478591918945,19.88997834201917,19.335353945943634,19.85172838366913,67791400
2000-09-21,19.641359329223633,19.928234100341797,19.450109481811523,19.583984375,48952200
2000-09-22,19.354476928710938,19.43097683752007,18.66597774942873,18.704227703833297,84476600
2000-09-25,18.742481231689453,19.430980542241308,18.493856480656838,19.354480618846658,53484200
2000-09-26,19.182348251342773,20.157721891241557,18.49384921141422,18.646848998065007,155704800
2000-09-27,18.551227569580078,19.4501014827453,18.302602870193954,19.411851528993587,106155600
2000-09-28,18.761606216430664,18.93373104410434,18.55123142705173,18.608606369609618,52360400
2000-09-29,18.455608367919922,18.761608092154862,17.93923383327346,18.665983178331444,74053600
2000-10-02,18.09222412109375,18.608598382478032,17.824474504079678,18.512973519258722,58562400
2000-10-03,17.30810546875,18.30260434651243,17.288980490331493,18.226104432838397,85374000
2000-10-04,16.96384620666504,17.308095622358355,16.676971693587276,17.2507207197428,136453400
2000-10-05,16.944730758666992,17.518480107154588,16.90648080210115,16.98298071523283,81099400
2000-10-06,17.002103805541992,17.365478352567074,16.7534791154722,17.07860371017885,61794000
2000-10-09,16.58135414123535,17.05947853977155,16.217979598347842,17.021228587888654,58323600
2000-10-10,16.696107864379883,17.00210755032499,16.466608099921054,16.50485806066419,62066200
2000-10-11,17.059486389160156,17.422861099243164,16.52398681640625,16.52398681640625,101205800
2000-10-12,16.638723373413086,17.403722149202196,16.46659864886054,17.231597424649646,90219600
2000-10-13,16.44748306274414,16.791732708243437,15.950233574800713,16.485733023355174,104521200
2000-10-16,15.41473388671875,16.466607787177225,15.166109146610383,16.370982887135547,119759000
2000-10-17,15.433856010437012,16.04585525744319,15.376481081030184,15.873730469222702,81276600
2000-10-18,15.835478782653809,16.29447816765827,14.821855140768964,15.185229653897494,110536400
2000-10-19,18.93372917175293,19.029354066559762,17.7479804761482,17.881855328877766,256993200
2000-10-20,19.947349548339844,20.234224182304462,18.70422613449316,18.761601061286086,160378600
2000-10-23,19.010225296020508,20.272473655716034,18.570350867641764,19.775224301896586,185170400
2000-10-24,18.8189754486084,19.25884987474457,18.417350972571025,19.163224999497576,94427400
2000-10-25,18.742481231689453,19.411855561392645,18.493856480656838,18.95285602102474,167603800
2000-10-26,19.71786117553711,19.909111041449208,18.608611953246953,18.665986913020582,114826600
2000-10-27,20.71234703063965,21.17134641082003,19.775223296104706,19.79434827027889,124292400
2000-10-30,21.133100509643555,21.45822513286884,20.616726108050454,20.654976063724014,110057600
2000-10-31,21.075721740722656,21.266971484286383,20.80797209973344,21.113971689435402,104474000
2000-11-01,21.305225372314453,21.439100217562387,20.94185079235577,20.96097577024833,81309400
2000-11-02,21.515609741210938,21.67817212592231,21.305234890407988,21.53473472764757,77985200
2000-11-03,20.884479522705078,21.305229110158844,20.827104578961382,21.190479222671453,68711000
2000-11-06,21.266965866088867,21.458215559129236,20.884466480008133,21.018341265136392,74851400
2000-11-07,21.57297706604004,21.993726618746496,21.266977391344437,21.343477310018336,104331200
2000-11-08,21.247859954833984,22.14673431835981,20.807985266300065,21.764234589199884,206149400
2000-11-09,21.687728881835938,21.8216037514769,20.941854608122004,20.960979589499285,91058600
2000-11-10,20.61672019958496,21.515593900308982,20.44459544838249,21.400844066174,93744400
2000-11-13,20.32984733581543,20.846221633150346,19.708285681615994,20.4063472317169,83364800
2000-11-14,21.056604385375977,21.362604085799244,20.59760483474108,20.807979628782075,84218600
2000-11-15,21.43910026550293,21.687724978662196,21.01835075092571,21.13310061853768,60422200
2000-11-16,21.0948543548584,21.878978587450597,21.0948543548584,21.24785420512029,92128600
2000-11-17,21.133100509643555,21.419975177195276,20.745819708448728,21.247850376664243,106525600
2000-11-20,20.55935287475586,20.96097744254179,20.062103409878045,20.846227566031523,80157200
2000-11-21,20.731483459472656,21.19048309326172,20.61673355102539,20.61673355102539,59487600
2000-11-22,20.884479522705078,21.266979147663047,20.195980197780734,20.215105179028633,76343200
2000-11-24,21.40084457397461,21.55384435645164,20.96097019935315,21.113969981830177,34439200
2000-11-27,21.630348205566406,22.10847261329334,21.61122322925733,21.859847921275335,85307600
2000-11-28,20.501976013183594,21.343475028650083,20.44460108031088,21.228725162904652,127446200
2000-11-29,19.909095764160156,20.54021983737561,19.354471578607185,20.44459497779751,98280400
2000-11-30,17.556734085083008,18.991107784844694,17.441984189102076,18.971982802181202,197200800
2000-12-01,17.32723045349121,18.55122907272238,17.155105647661827,17.76710495727741,109809800
2000-12-04,17.269855499267578,18.053979613852263,16.88735593117749,17.51848021852614,80407200
2000-12-05,18.32172966003418,18.512979447717207,17.824480212058305,18.11135489358285,101734400
2000-12-06,17.346355438232422,18.379104273584737,17.155105653907917,18.359979295152286,90560800
2000-12-07,16.256235122680664,16.523984877642462,15.988485367718864,16.35186003516702,145308400
2000-12-08,16.657859802246094,17.097734400927678,16.35186008142412,16.715234749900212,120939800
2000-12-11,17.767101287841797,17.97747600707351,16.8299775385369,16.982977334341783,95576200
2000-12-12,17.862728118896484,18.359977509786535,17.36547872800643,17.690603329742235,63106000
2000-12-13,17.518470764160156,18.51296910448366,17.384595987578145,18.51296910448366,98360400
2000-12-14,16.98297691345215,17.972694318036776,16.94472696544888,17.728850899515926,71201400
2000-12-15,15.051368713378906,15.911993353915186,14.61149389710481,15.620337225733447,116899800
2000-12-18,14.630606651306152,15.299980811823428,14.381981963114022,14.993981195586958,107187400
2000-12-19,13.712605476379395,14.68797908766998,13.616980612527378,14.515854332736348,120271800
2000-12-20,12.698981285095215,13.463980157691312,12.660731341465409,13.100605693208166,149037800
2000-12-21,13.291865348815918,13.808239973877832,12.33561604314571,12.469490945939539,163173000
2000-12-22,14.209859848022461,14.42023462369978,13.693485398632681,13.693485398632681,109551800
2000-12-26,14.343728065490723,14.860102275848389,14.037728533426922,14.343728065490723,66941600
2000-12-27,14.209859848022461,14.324609725664635,13.769985317060797,14.114234949987317,69003800
2000-12-28,13.636109352111816,14.15248375955504,13.425734593523835,13.80823415459289,77619200
2000-12-29,13.27273178100586,14.018605757171894,13.157981938518777,13.444856544736481,99977600
2001-01-02,13.27273178100586,13.769981098449882,13.119731991023082,13.502231465980023,82413200
2001-01-03,14.66886043548584,14.955735150651796,13.196236897633938,13.215361878645,135962200
2001-01-04,14.821860313415527,15.452984688051284,14.343735787176316,14.630610502919842,112397000
2001-01-05,15.03222942352295,15.26172910937826,14.554105077991048,14.840979685310188,93414600
2001-01-08,14.974854469299316,15.223479128431999,14.286355413239576,14.974854469299316,79817600
2001-01-09,15.854608535766602,16.103233277582003,15.223484191158281,15.299984111716865,114965400
2001-01-10,16.179733276367188,16.466607979848877,15.529483948475363,15.605983869403813,90230200
2001-01-11,16.82998275756836,17.05948252244429,16.00760860009627,16.217983384565873,101854800
2001-01-12,16.37098503112793,16.82998461143993,16.064985310919933,16.79173464641393,73712000
2001-01-16,16.084108352661133,16.3709830557407,15.644233807939129,16.33273309533009,68462400
2001-01-17,16.1988525390625,16.79172671699749,16.084102698171858,16.409227247362015,72844200
2001-01-18,16.98297691345215,17.193351627470136,16.103228109376925,16.428352667404724,109788800
2001-01-19,18.66596794128418,18.799842711354867,18.015719058083707,18.3599684668369,209348800
2001-01-22,18.398229598999023,18.665979302102958,18.053979980722534,18.589479386930407,76673000
2001-01-23,18.532094955444336,18.646844769409938,18.034845761593406,18.283470358518873,70295200
2001-01-24,19.258853912353516,19.41185374482504,18.589479645290584,18.665979561526346,110455000
2001-01-25,18.914609909057617,19.583984375,18.838109970092773,19.20148468017578,85657400
2001-01-26,19.583984375,19.679609298706055,18.665985107421875,18.665985107421875,93080000
2001-01-29,19.73698616027832,19.775236133457156,19.43098637484765,19.450111361437067,84983800
2001-01-30,19.392724990844727,19.813474448239777,19.239725188155614,19.736974546895222,57276800
2001-01-31,18.685108184814453,19.507482444739757,18.66598320202549,19.27798265127223,81898800
2001-02-01,19.08672332763672,19.163223220733457,18.474724182862793,18.608598995782092,71792800
2001-02-02,18.608600616455078,19.392724588988127,18.589475641515246,19.1249749398305,71100000
2001-02-05,18.952857971191406,18.991107936824488,18.43648343514482,18.58948329767714,51399200
2001-02-06,19.144100189208984,19.526599693488887,18.876350536213057,18.991100387497024,96442000
2001-02-07,19.794355392456055,19.909105278789134,18.914606263902453,18.971981207068993,126061800
2001-02-08,19.048477172851562,19.736976347773908,18.97197726452686,19.507476622799793,88041200
2001-02-09,18.09222412109375,18.83809805420438,17.900974394655126,18.761598163628932,100575200
2001-02-12,17.97748565673828,18.1878604888916,17.499361038208008,17.996610641479492,71289400
2001-02-13,17.805355072021484,18.685104087395263,17.786230093426404,18.245229579708376,76070600
2001-02-14,17.862728118896484,18.053977884623425,17.250728868570263,17.63322840002415,61728400
2001-02-15,17.996612548828125,18.4173622577274,17.70973774730589,18.053987509132572,65627800
2001-02-16,17.537612915039062,17.82448771735704,17.17423816543629,17.441987980933067,66958400
2001-02-20,17.09772491455078,17.82447384827889,16.944725139029075,17.5567242411159,60730800
2001-02-21,17.212480545043945,17.767104918162026,16.88735591252645,16.90648089090983,63947200
2001-02-22,16.88735580444336,17.384605239228783,16.485731260962826,17.231605413140958,100816400
2001-02-23,17.36548614501953,17.594985961914062,16.619611740112305,16.657861709594727,92620600
2001-02-26,18.22610855102539,18.340858447464164,17.55673415513254,17.633234086091722,87936800
2001-02-27,18.16872787475586,18.72335219935367,17.953571886765328,18.16872787475586,99148600
2001-02-28,18.053977966308594,18.383883813680228,17.805353269738664,18.22610275624162,84608400
2001-03-01,18.1639461517334,18.2069773481971,17.21247858548045,17.92010270510576,81781600
2001-03-02,17.346355438232422,17.786229942178778,17.26985552450262,17.594980157854273,79800800
2001-03-05,17.575851440429688,17.9392259533439,17.308101799335002,17.51847651733797,49383600
2001-03-06,18.18785858154297,18.35998342616325,17.862733875037996,17.939233805980344,66781800
2001-03-07,18.570358276367188,18.704233155805465,18.149608655275447,18.321733500267523,59743600
2001-03-08,18.130477905273438,18.541664904179957,17.881853208260196,18.455602509059986,54626000
2001-03-09,17.346355438232422,17.80535492061123,16.791731063691362,17.728855006881428,103794400
2001-03-12,15.892862319946289,16.829986572265625,15.797237396240234,16.73436164855957,114376000
2001-03-13,16.58135414123535,16.753478924708382,15.911979983284674,15.969354911109019,91035600
2001-03-14,16.52398109436035,16.906480656729805,15.969356728924645,16.064981619517006,90686200
2001-03-15,16.428348541259766,17.159878613091184,16.370973633665145,16.925597740413146,71638400
2001-03-16,16.696107864379883,16.868232687724007,16.060202267025208,16.0649835121181,112848800
2001-03-19,16.619606018066406,16.98298060304139,16.256231433091422,16.67698095253614,61036400
2001-03-20,16.12236213684082,17.174236297607422,16.10323715209961,16.69611167907715,91822800
2001-03-21,15.31910228729248,16.294475841165035,15.22347742906968,15.988476294852076,124988600
2001-03-22,16.52398109436035,16.543106072478825,15.452982319725884,15.472107297844357,126363200
2001-03-23,17.30810546875,17.44198031767956,16.63873122410221,16.810856029868784,99519600
2001-03-26,17.155099868774414,17.594974224384014,17.002100092910204,17.48022439248586,63118600
2001-03-27,17.82447624206543,17.920101114608702,17.097727210736583,17.155102134262545,95135600
2001-03-28,17.002103805541992,17.728852899592155,16.944728877064346,17.55672811415922,78681600
2001-03-29,16.944730758666992,17.499355128871667,16.696106040989033,16.944730758666992,86985000
2001-03-30,16.73436164855957,17.193361282348633,16.485736846923828,17.059486389160156,91201600
2001-04-02,17.07860565185547,17.422855261859276,16.715231063518118,16.772605998518753,75924000
2001-04-03,16.33272933959961,16.925603589631915,16.141479581524674,16.925603589631915,94187600
2001-04-04,15.892862319946289,16.829986572265625,15.625112533569336,16.33273696899414,104046600
2001-04-05,17.36548614501953,17.55673599243164,16.370986938476562,16.447486877441406,113364000
2001-04-06,17.193359375,17.49935909691324,16.84910968784761,17.250734322858733,92622000
2001-04-09,17.487886428833008,17.570505335290488,17.031946281219913,17.310406010999483,56295600
2001-04-10,18.262062072753906,18.38752190226081,17.6806621795485,17.732682735210307,109199400
2001-04-11,18.372222900390625,18.818982197613767,18.26818295211847,18.558882910581513,109879600
2001-04-12,19.027061462402344,19.066841750293413,18.16108175005251,18.22534257427538,87520000
